STATE,CITY,natural_disaster_score
ARKANSAS,Gamaliel,19
ARKANSAS,Garfield,20
ARKANSAS,Garland,17
ARKANSAS,Garner,19
ARKANSAS,Gassville,21
ARKANSAS,Gateway,19
ARKANSAS,Genoa,19
ARKANSAS,Gentry,19
ARKANSAS,Georgetown,16
ARKANSAS,Gibson,16
ARKANSAS,Gilmore,17
ARKANSAS,Goshen,15
ARKANSAS,Gosnell,19
ARKANSAS,Gould,20
ARKANSAS,Grady,15
ARKANSAS,Gravette,20
ARKANSAS,Greenbrier,15
ARKANSAS,Greenland,17
ARKANSAS,Greenwood,19
ARKANSAS,Griffithville,19
ARKANSAS,Gum Springs,18
ARKANSAS,Gurdon,20
ARKANSAS,Guy,15
ARKANSAS,Hackett,15
ARKANSAS,Hampton,16
ARKANSAS,Hardy,18
ARKANSAS,Harrell,21
ARKANSAS,Harrisburg,21
ARKANSAS,Harrison,16
ARKANSAS,Hartford,16
ARKANSAS,Haskell,16
ARKANSAS,Havana,20
ARKANSAS,Hector,20
ARKANSAS,Helena-West Helena,17
ARKANSAS,Henderson,17
ARKANSAS,Hensley,16
ARKANSAS,Higginson,18
ARKANSAS,Highfill,15
ARKANSAS,Highland,20
ARKANSAS,Hindsville,18
ARKANSAS,Hiwasse,19
ARKANSAS,Holland,20
ARKANSAS,Hope,20
ARKANSAS,Horseshoe Lake,17
ARKANSAS,Hot Springs,15
ARKANSAS,Hot Springs Village,15
ARKANSAS,Houston,21
ARKANSAS,Hughes,21
ARKANSAS,Humnoke,21
ARKANSAS,Huntington,21
ARKANSAS,Huntsville,19
ARKANSAS,Huttig,19
ARKANSAS,Jacksonville,20
ARKANSAS,Jasper,16
ARKANSAS,Johnson,17
ARKANSAS,Joiner,17
ARKANSAS,Jones Mills,21
ARKANSAS,Jonesboro,20
ARKANSAS,Judsonia,18
ARKANSAS,Junction City,16
ARKANSAS,Keiser,20
ARKANSAS,Kensett,16
ARKANSAS,Keo,16
ARKANSAS,Kibler,16
ARKANSAS,Kingsland,20
ARKANSAS,Kingston,21
ARKANSAS,Lafe,17
ARKANSAS,Lake City,17
ARKANSAS,Lake Hamilton,21
ARKANSAS,Lakeview,16
ARKANSAS,Landmark,18
ARKANSAS,Lavaca,15
ARKANSAS,Lawson,20
ARKANSAS,Leachville,15
ARKANSAS,Lead Hill,21
ARKANSAS,Leola,18
ARKANSAS,Lepanto,20
ARKANSAS,Letona,21
ARKANSAS,Lexa,16
ARKANSAS,Lincoln,17
ARKANSAS,Little Flock,15
ARKANSAS,Little Rock,19
ARKANSAS,London,19
ARKANSAS,Lonoke,18
ARKANSAS,Lonsdale,16
ARKANSAS,Lost Bridge Village,15
ARKANSAS,Louann,16
ARKANSAS,Lowell,15
ARKANSAS,Luxora,18
ARKANSAS,Madison,18
ARKANSAS,Magness,19
ARKANSAS,Magnet Cove,16
ARKANSAS,Magnolia,20
ARKANSAS,Malvern,19
ARKANSAS,Manila,16
ARKANSAS,Marie,19
ARKANSAS,Marion,20
ARKANSAS,Marked Tree,17
ARKANSAS,Marmaduke,17
ARKANSAS,Marvell,17
ARKANSAS,Maumelle,17
ARKANSAS,Mayflower,21
ARKANSAS,Maysville,15
ARKANSAS,Mcalmont,21
ARKANSAS,Mcnab,21
ARKANSAS,Mcneil,21
ARKANSAS,Mcrae,17
ARKANSAS,Midland,20
ARKANSAS,Midway,18
ARKANSAS,Monette,18
ARKANSAS,Moorefield,15
ARKANSAS,Morrow,17
ARKANSAS,Mount Holly,17
ARKANSAS,Mount Judea,17
ARKANSAS,Mount Vernon,19
ARKANSAS,Mountain Home,16
ARKANSAS,Mountain Pine,19
ARKANSAS,Mountainburg,16
ARKANSAS,Mulberry,17
ARKANSAS,Natural Steps,17
ARKANSAS,New Edinburg,19
ARKANSAS,Newark,19
ARKANSAS,Norfork,16
ARKANSAS,Norphlet,18
ARKANSAS,North Little Rock,16
ARKANSAS,Oak Grove Heights,19
ARKANSAS,Oakhaven,20
ARKANSAS,Ogden,19
ARKANSAS,Oil Trough,20
ARKANSAS,Okolona,15
ARKANSAS,Ola,19
ARKANSAS,Omaha,15
ARKANSAS,Osceola,18
ARKANSAS,Ozark,16
ARKANSAS,Ozark Acres,20
ARKANSAS,Palestine,16
ARKANSAS,Pangburn,15
ARKANSAS,Paragould,20
ARKANSAS,Patmos,16
ARKANSAS,Payneway,19
ARKANSAS,Pea Ridge,17
ARKANSAS,Pearcy,15
ARKANSAS,Perla,16
ARKANSAS,Perry,15
ARKANSAS,Perrytown,21
ARKANSAS,Perryville,15
ARKANSAS,Pine Bluff,20
ARKANSAS,Piney,21
ARKANSAS,Plainview,20
ARKANSAS,Pleasant Plains,17
ARKANSAS,Ponca,21
ARKANSAS,Poplar Grove,19
ARKANSAS,Pottsville,15
ARKANSAS,Poyen,16
ARKANSAS,Prairie Creek,18
ARKANSAS,Prairie Grove,15
ARKANSAS,Prattsville,15
ARKANSAS,Prescott,17
ARKANSAS,Reader,19
ARKANSAS,Redfield,18
ARKANSAS,Rison,21
ARKANSAS,Rockport,21
ARKANSAS,Rockwell,21
ARKANSAS,Rogers,20
ARKANSAS,Roland,20
ARKANSAS,Rose Bud,16
ARKANSAS,Rosston,18
ARKANSAS,Rover,21
ARKANSAS,Rudy,20
ARKANSAS,Russell,16
ARKANSAS,Russellville,19
ARKANSAS,Salado,16
ARKANSAS,Salem,20
ARKANSAS,Salesville,17
ARKANSAS,Saratoga,17
ARKANSAS,Sardis,21
ARKANSAS,Scott,17
ARKANSAS,Searcy,21
ARKANSAS,Shannon Hills,21
ARKANSAS,Sheridan,20
ARKANSAS,Sherrill,17
ARKANSAS,Sherwood,21
ARKANSAS,Sidney,18
ARKANSAS,Siloam Springs,19
ARKANSAS,Smackover,16
ARKANSAS,South Lead Hill,16
ARKANSAS,Southside,20
ARKANSAS,Springdale,17
ARKANSAS,Springtown,17
ARKANSAS,St. Paul,21
ARKANSAS,Star City,15
ARKANSAS,Staves,21
ARKANSAS,Stephens,19
ARKANSAS,Strong,18
ARKANSAS,Sulphur Rock,16
ARKANSAS,Sulphur Springs,21
ARKANSAS,Summers,15
ARKANSAS,Sunset,15
ARKANSAS,Sweet Home,21
ARKANSAS,Taylor,20
ARKANSAS,Texarkana,16
ARKANSAS,Thornton,20
ARKANSAS,Tontitown,18
ARKANSAS,Traskwood,15
ARKANSAS,Trumann,15
ARKANSAS,Tucker,19
ARKANSAS,Tull,18
ARKANSAS,Turrell,15
ARKANSAS,Twin Groves,18
ARKANSAS,Tyronza,16
ARKANSAS,Uniontown,17
ARKANSAS,Urbana,15
ARKANSAS,Valley Springs,19
ARKANSAS,Van Buren,16
ARKANSAS,Vilonia,21
ARKANSAS,Wabbaseka,18
ARKANSAS,Walcott,21
ARKANSAS,Waldenburg,20
ARKANSAS,Waldo,16
ARKANSAS,Ward,21
ARKANSAS,Wayton,15
ARKANSAS,Weiner,18
ARKANSAS,Wesley,17
ARKANSAS,West Fork,16
ARKANSAS,West Memphis,15
ARKANSAS,West Point,19
ARKANSAS,Western Grove,20
ARKANSAS,Wheatley,18
ARKANSAS,White Hall,16
ARKANSAS,Wiederkehr Village,16
ARKANSAS,Williford,17
ARKANSAS,Wilson,17
ARKANSAS,Wilton,19
ARKANSAS,Winslow,20
ARKANSAS,Winthrop,19
ARKANSAS,Woodlawn,15
ARKANSAS,Woodson,15
ARKANSAS,Wooster,19
ARKANSAS,Wrightsville,20
ARKANSAS,Yarborough Landing,19
CALIFORNIA,Acalanes Ridge,29
CALIFORNIA,Acampo,29
CALIFORNIA,Acton,30
CALIFORNIA,Adelanto,27
CALIFORNIA,Agoura Hills,29
CALIFORNIA,Agua Dulce,26
CALIFORNIA,Aguanga,29
CALIFORNIA,Ahwahnee,29
CALIFORNIA,Airport,29
CALIFORNIA,Alameda,30
CALIFORNIA,Alamo,30
CALIFORNIA,Albany,24
CALIFORNIA,Albion,30
CALIFORNIA,Alderpoint,26
CALIFORNIA,Alhambra,26
CALIFORNIA,Alhambra Valley,30
CALIFORNIA,Aliso Viejo,28
CALIFORNIA,Allendale,27
CALIFORNIA,Allensworth,30
CALIFORNIA,Alondra Park,29
CALIFORNIA,Alpaugh,25
CALIFORNIA,Alpine,27
CALIFORNIA,Alta,27
CALIFORNIA,Alta Sierra,26
CALIFORNIA,Altadena,27
CALIFORNIA,Alto,30
CALIFORNIA,Alum Rock,29
CALIFORNIA,American Canyon,29
CALIFORNIA,Amesti,24
CALIFORNIA,Anaheim,29
CALIFORNIA,Anchor Bay,29
CALIFORNIA,Anderson,26
CALIFORNIA,Angelus Oaks,29
CALIFORNIA,Angwin,24
CALIFORNIA,Annapolis,25
CALIFORNIA,Antelope,30
CALIFORNIA,Antioch,26
CALIFORNIA,Anza,25
CALIFORNIA,Apple Valley,26
CALIFORNIA,Aptos,28
CALIFORNIA,Aptos Hills-Larkin Valley,27
CALIFORNIA,Arcadia,28
CALIFORNIA,Arcata,29
CALIFORNIA,Arden-Arcade,25
CALIFORNIA,Armona,29
CALIFORNIA,Aromas,27
CALIFORNIA,Arroyo Grande,26
CALIFORNIA,Artesia,27
CALIFORNIA,Arvin,24
CALIFORNIA,Ashland,27
CALIFORNIA,Atascadero,24
CALIFORNIA,Atherton,27
CALIFORNIA,Atwater,30
CALIFORNIA,Auberry,24
CALIFORNIA,Auburn,25
CALIFORNIA,Auburn Lake Trails,29
CALIFORNIA,August,29
CALIFORNIA,Avalon,28
CALIFORNIA,Avenal,29
CALIFORNIA,Avila Beach,26
CALIFORNIA,Avocado Heights,30
CALIFORNIA,Azusa,27
CALIFORNIA,Baker,28
CALIFORNIA,Bakersfield,26
CALIFORNIA,Bakersfield Country Club,26
CALIFORNIA,Baldwin Park,24
CALIFORNIA,Ballard,29
CALIFORNIA,Ballico,25
CALIFORNIA,Bangor,25
CALIFORNIA,Banning,28
CALIFORNIA,Barstow,30
CALIFORNIA,Bass Lake,25
CALIFORNIA,Bay Point,27
CALIFORNIA,Bayview,25
CALIFORNIA,Baywood Park,28
CALIFORNIA,Bear Creek,25
CALIFORNIA,Bear Valley Springs,27
CALIFORNIA,Beaumont,24
CALIFORNIA,Bell,30
CALIFORNIA,Bell Canyon,28
CALIFORNIA,Bell Gardens,24
CALIFORNIA,Bella Vista,24
CALIFORNIA,Bellflower,24
CALIFORNIA,Belmont,26
CALIFORNIA,Belvedere,30
CALIFORNIA,Belvedere Tiburon,29
CALIFORNIA,Ben Lomond,30
CALIFORNIA,Benbow,26
CALIFORNIA,Bend,29
CALIFORNIA,Benicia,30
CALIFORNIA,Benton Park,24
CALIFORNIA,Berkeley,28
CALIFORNIA,Bermuda Dunes,29
CALIFORNIA,Berry Creek,27
CALIFORNIA,Bertsch-Oceanview,27
CALIFORNIA,Bethel Island,25
CALIFORNIA,Beverly Hills,29
CALIFORNIA,Bieber,28
CALIFORNIA,Big Bear City,26
CALIFORNIA,Big Bear Lake,24
CALIFORNIA,Big Bend,25
CALIFORNIA,Big Creek,27
CALIFORNIA,Big Lagoon,26
CALIFORNIA,Big River,26
CALIFORNIA,Biggs,24
CALIFORNIA,Biola,29
CALIFORNIA,Black Point-Green Point,27
CALIFORNIA,Blackhawk,28
CALIFORNIA,Blacklake,26
CALIFORNIA,Bloomfield,24
CALIFORNIA,Bloomington,28
CALIFORNIA,Blue Lake,29
CALIFORNIA,Blythe,27
CALIFORNIA,Bodega,29
CALIFORNIA,Bodega Bay,26
CALIFORNIA,Bodfish,28
CALIFORNIA,Bolinas,28
CALIFORNIA,Bombay Beach,28
CALIFORNIA,Bonadelle Ranchos,26
CALIFORNIA,Bonadelle Ranchos-Madera Ranchos,26
CALIFORNIA,Bonita,29
CALIFORNIA,Bonny Doon,25
CALIFORNIA,Bonsall,29
CALIFORNIA,Boonville,27
CALIFORNIA,Boron,24
CALIFORNIA,Boronda,28
CALIFORNIA,Borrego Springs,25
CALIFORNIA,Bostonia,24
CALIFORNIA,Boulder Creek,25
CALIFORNIA,Boulevard,30
CALIFORNIA,Bowles,29
CALIFORNIA,Boyes Hot Springs,26
CALIFORNIA,Bradbury,28
CALIFORNIA,Bradley,29
CALIFORNIA,Brawley,24
CALIFORNIA,Brea,30
CALIFORNIA,Brentwood,30
CALIFORNIA,Bret Harte,30
CALIFORNIA,Brisbane,24
CALIFORNIA,Broadmoor,24
CALIFORNIA,Brookdale,24
CALIFORNIA,Brooktrails,24
CALIFORNIA,Buellton,30
CALIFORNIA,Buena Park,30
CALIFORNIA,Buena Vista,25
CALIFORNIA,Burbank,29
CALIFORNIA,Burlingame,28
CALIFORNIA,Burney,26
CALIFORNIA,Butte Creek Canyon,30
CALIFORNIA,Butte Meadows,26
CALIFORNIA,Butte Valley,29
CALIFORNIA,Buttonwillow,29
CALIFORNIA,Byron,26
CALIFORNIA,Bystrom,30
CALIFORNIA,Cabazon,26
CALIFORNIA,Calabasas,25
CALIFORNIA,Calexico,27
CALIFORNIA,Calexico Lodge,30
CALIFORNIA,California City,30
CALIFORNIA,California Hot Springs,28
CALIFORNIA,California Polytechnic State University,24
CALIFORNIA,Calimesa,27
CALIFORNIA,Calipatria,29
CALIFORNIA,Calistoga,30
CALIFORNIA,Callender,26
CALIFORNIA,Calpella,27
CALIFORNIA,Calwa,28
CALIFORNIA,Camarillo,29
CALIFORNIA,Cambria,24
CALIFORNIA,Cambrian Park,24
CALIFORNIA,Cameron Park,28
CALIFORNIA,Camino,28
CALIFORNIA,Camino Tassajara,26
CALIFORNIA,Camp Nelson,30
CALIFORNIA,Campbell,24
CALIFORNIA,Campo,29
CALIFORNIA,Camptonville,27
CALIFORNIA,Cantua Creek,29
CALIFORNIA,Canyon Lake,25
CALIFORNIA,Capitola,25
CALIFORNIA,Carlsbad,28
CALIFORNIA,Carmel,26
CALIFORNIA,Carmel Valley Village,25
CALIFORNIA,Carmet,24
CALIFORNIA,Carmichael,29
CALIFORNIA,Carnelian Bay,29
CALIFORNIA,Carpinteria,28
CALIFORNIA,Carson,30
CALIFORNIA,Caruthers,30
CALIFORNIA,Casa Conejo,27
CALIFORNIA,Casa De Oro-Mount Helix,28
CALIFORNIA,Casmalia,27
CALIFORNIA,Caspar,30
CALIFORNIA,Cassel,28
CALIFORNIA,Castaic,28
CALIFORNIA,Castella,28
CALIFORNIA,Castle Hill,30
CALIFORNIA,Castro Valley,27
CALIFORNIA,Castroville,27
CALIFORNIA,Cathedral City,28
CALIFORNIA,Cayucos,25
CALIFORNIA,Cazadero,26
CALIFORNIA,Cedar Flat,30
CALIFORNIA,Cedar Ridge,26
CALIFORNIA,Cedar Slope,26
CALIFORNIA,Centerville,27
CALIFORNIA,Ceres,27
CALIFORNIA,Cerritos,25
CALIFORNIA,Challenge-Brownsville,26
CALIFORNIA,Channel Islands Beach,26
CALIFORNIA,Charter Oak,28
CALIFORNIA,Chatsworth Lake Manor,27
CALIFORNIA,Cherokee,26
CALIFORNIA,Cherokee Strip,29
CALIFORNIA,Cherry Valley,25
CALIFORNIA,Cherryland,29
CALIFORNIA,Chico,29
CALIFORNIA,China Lake Acres,30
CALIFORNIA,Chinese Camp,30
CALIFORNIA,Chino,25
CALIFORNIA,Chino Hills,29
CALIFORNIA,Chiriaco Summit,26
CALIFORNIA,Choctaw Valley,27
CALIFORNIA,Chowchilla,25
CALIFORNIA,Chualar,28
CALIFORNIA,Chula Vista,29
CALIFORNIA,Citrus,25
CALIFORNIA,Citrus Heights,24
CALIFORNIA,Claremont,24
CALIFORNIA,Clarksburg,30
CALIFORNIA,Clay,27
CALIFORNIA,Clayton,26
CALIFORNIA,Clear Creek,27
CALIFORNIA,Clearlake,27
CALIFORNIA,Clearlake Oaks,27
CALIFORNIA,Clearlake Riviera,27
CALIFORNIA,Cleone,28
CALIFORNIA,Clipper Mills,28
CALIFORNIA,Cloverdale,30
CALIFORNIA,Clovis,25
CALIFORNIA,Clyde,24
CALIFORNIA,Coachella,27
CALIFORNIA,Coalinga,30
CALIFORNIA,Coarsegold,25
CALIFORNIA,Cobb,24
CALIFORNIA,Cohasset,29
CALIFORNIA,Cold Springs,26
CALIFORNIA,Colfax,28
CALIFORNIA,Collierville,29
CALIFORNIA,Colma,24
CALIFORNIA,Coloma,29
CALIFORNIA,Colton,26
CALIFORNIA,Columbia,30
CALIFORNIA,Commerce,24
CALIFORNIA,Comptche,29
CALIFORNIA,Compton,28
CALIFORNIA,Concord,28
CALIFORNIA,Concow,25
CALIFORNIA,Contra Costa Centre,29
CALIFORNIA,Corcoran,27
CALIFORNIA,Corning,29
CALIFORNIA,Corona,30
CALIFORNIA,Corona Del Mar,24
CALIFORNIA,Coronado,24
CALIFORNIA,Coronita,30
CALIFORNIA,Corralitos,29
CALIFORNIA,Corte Madera,30
CALIFORNIA,Costa Mesa,26
CALIFORNIA,Cotati,30
CALIFORNIA,Coto De Caza,28
CALIFORNIA,Cottonwood,30
CALIFORNIA,Country Club,24
CALIFORNIA,Courtland,28
CALIFORNIA,Covelo,24
CALIFORNIA,Covina,25
CALIFORNIA,Cowan,27
CALIFORNIA,Crescent City,24
CALIFORNIA,Cressey,28
CALIFORNIA,Crest,25
CALIFORNIA,Crestline,24
CALIFORNIA,Crestmore Heights,26
CALIFORNIA,Creston,30
CALIFORNIA,Crockett,27
CALIFORNIA,Crows Landing,24
CALIFORNIA,Cudahy,25
CALIFORNIA,Culver City,26
CALIFORNIA,Cupertino,29
CALIFORNIA,Cutler,25
CALIFORNIA,Cutten,30
CALIFORNIA,Cuyama,25
CALIFORNIA,Cypress,26
CALIFORNIA,Daly City,25
CALIFORNIA,Dana Point,26
CALIFORNIA,Danville,24
CALIFORNIA,Davenport,26
CALIFORNIA,Davis,26
CALIFORNIA,Day Valley,27
CALIFORNIA,Deer Park,26
CALIFORNIA,Del Aire,26
CALIFORNIA,Del Mar,29
CALIFORNIA,Del Monte Forest,24
CALIFORNIA,Del Rey,30
CALIFORNIA,Del Rey Oaks,27
CALIFORNIA,Del Rio,29
CALIFORNIA,Delano,28
CALIFORNIA,Delft Colony,24
CALIFORNIA,Delhi,24
CALIFORNIA,Denair,28
CALIFORNIA,Derby Acres,30
CALIFORNIA,Descanso,26
CALIFORNIA,Desert Center,29
CALIFORNIA,Desert Edge,25
CALIFORNIA,Desert Heights,27
CALIFORNIA,Desert Hot Springs,25
CALIFORNIA,Desert Palms,28
CALIFORNIA,Desert Shores,24
CALIFORNIA,Desert View Highlands,30
CALIFORNIA,Diablo,24
CALIFORNIA,Diablo Grande,27
CALIFORNIA,Diamond Bar,24
CALIFORNIA,Diamond Springs,24
CALIFORNIA,Dillon Beach,27
CALIFORNIA,Dinuba,29
CALIFORNIA,Discovery Bay,29
CALIFORNIA,Dixon,27
CALIFORNIA,Dobbins,30
CALIFORNIA,Dogtown,28
CALIFORNIA,Dollar Point,24
CALIFORNIA,Dos Palos,30
CALIFORNIA,Dos Palos Y,24
CALIFORNIA,Downey,28
CALIFORNIA,Doyle,29
CALIFORNIA,Duarte,30
CALIFORNIA,Dublin,26
CALIFORNIA,Ducor,26
CALIFORNIA,Dulzura,26
CALIFORNIA,Dunnigan,29
CALIFORNIA,Durham,29
CALIFORNIA,Dustin Acres,28
CALIFORNIA,Dutch Flat,24
CALIFORNIA,Earlimart,28
CALIFORNIA,East Bakersfield,28
CALIFORNIA,East Foothills,29
CALIFORNIA,East Hemet,26
CALIFORNIA,East La Mirada,25
CALIFORNIA,East Los Angeles,24
CALIFORNIA,East Nicolaus,29
CALIFORNIA,East Niles,26
CALIFORNIA,East Oakdale,30
CALIFORNIA,East Orosi,25
CALIFORNIA,East Palo Alto,25
CALIFORNIA,East Pasadena,29
CALIFORNIA,East Porterville,27
CALIFORNIA,East Rancho Dominguez,24
CALIFORNIA,East Richmond Heights,25
CALIFORNIA,East San Gabriel,29
CALIFORNIA,East Sonora,29
CALIFORNIA,East Tulare Villa,26
CALIFORNIA,East Whittier,30
CALIFORNIA,Eastern Goleta Valley,27
CALIFORNIA,Easton,24
CALIFORNIA,Eastvale,28
CALIFORNIA,Echo Lake,30
CALIFORNIA,Edison,30
CALIFORNIA,Edmundson Acres,26
CALIFORNIA,Edna,25
CALIFORNIA,Edwards Afb,25
CALIFORNIA,El Adobe,26
CALIFORNIA,El Cajon,29
CALIFORNIA,El Centro,25
CALIFORNIA,El Cerrito,27
CALIFORNIA,El Dorado Hills,24
CALIFORNIA,El Granada,30
CALIFORNIA,El Macero,30
CALIFORNIA,El Monte,27
CALIFORNIA,El Nido,25
CALIFORNIA,El Paso De Robles,30
CALIFORNIA,El Rancho,28
CALIFORNIA,El Rio,24
CALIFORNIA,El Segundo,24
CALIFORNIA,El Sobrante,30
CALIFORNIA,El Verano,26
CALIFORNIA,Eldridge,30
CALIFORNIA,Elizabeth Lake,26
CALIFORNIA,Elk Grove,30
CALIFORNIA,Elkhorn,28
CALIFORNIA,Elmira,29
CALIFORNIA,Elverta,24
CALIFORNIA,Emerald Lake Hills,30
CALIFORNIA,Emeryville,28
CALIFORNIA,Empire,26
CALIFORNIA,Encinitas,26
CALIFORNIA,Escalon,24
CALIFORNIA,Escondido,27
CALIFORNIA,Esparto,30
CALIFORNIA,Essex,25
CALIFORNIA,Eucalyptus Hills,26
CALIFORNIA,Eureka,29
CALIFORNIA,Exeter,29
CALIFORNIA,Fair Oaks,26
CALIFORNIA,Fairbanks Ranch,27
CALIFORNIA,Fairfax,27
CALIFORNIA,Fairfield,28
CALIFORNIA,Fairhaven,29
CALIFORNIA,Fairmead,28
CALIFORNIA,Fairview,29
CALIFORNIA,Fall River Mills,30
CALIFORNIA,Fallbrook,30
CALIFORNIA,Farmersville,25
CALIFORNIA,Farmington,30
CALIFORNIA,Fawnskin,25
CALIFORNIA,Fellows,30
CALIFORNIA,Felton,24
CALIFORNIA,Ferndale,30
CALIFORNIA,Fetters Hot Springs-Agua Caliente,28
CALIFORNIA,Fieldbrook,26
CALIFORNIA,Fields Landing,28
CALIFORNIA,Fillmore,26
CALIFORNIA,Firebaugh,27
CALIFORNIA,Florence-Graham,28
CALIFORNIA,Florin,27
CALIFORNIA,Floriston,25
CALIFORNIA,Flournoy,25
CALIFORNIA,Folsom,24
CALIFORNIA,Fontana,30
CALIFORNIA,Foothill Farms,28
CALIFORNIA,Foothill Ranch,27
CALIFORNIA,Forbestown,26
CALIFORNIA,Ford City,25
CALIFORNIA,Forest Falls,30
CALIFORNIA,Forest Ranch,25
CALIFORNIA,Foresthill,26
CALIFORNIA,Forestville,30
CALIFORNIA,Fort Bragg,30
CALIFORNIA,Fort Dick,27
CALIFORNIA,Fort Washington,27
CALIFORNIA,Fortuna,28
CALIFORNIA,Foster City,28
CALIFORNIA,Fountain Valley,29
CALIFORNIA,Fowler,29
CALIFORNIA,Franklin,24
CALIFORNIA,Frazier Park,25
CALIFORNIA,Freedom,28
CALIFORNIA,Freeport,27
CALIFORNIA,Fremont,26
CALIFORNIA,French Camp,27
CALIFORNIA,French Gulch,25
CALIFORNIA,French Valley,29
CALIFORNIA,Fresno,27
CALIFORNIA,Friant,24
CALIFORNIA,Fruitdale,25
CALIFORNIA,Fruitridge Pocket,29
CALIFORNIA,Fuller Acres,26
CALIFORNIA,Fullerton,29
CALIFORNIA,Fulton,30
CALIFORNIA,Galt,24
CALIFORNIA,Garberville,25
CALIFORNIA,Garden Acres,26
CALIFORNIA,Garden Farms,24
CALIFORNIA,Garden Grove,29
CALIFORNIA,Gardena,24
CALIFORNIA,Garey,25
CALIFORNIA,Garnet,28
CALIFORNIA,Gasquet,24
CALIFORNIA,Georgetown,30
CALIFORNIA,Gerber,24
CALIFORNIA,Geyserville,29
CALIFORNIA,Gilroy,29
CALIFORNIA,Glen Avon,26
CALIFORNIA,Glen Ellen,29
CALIFORNIA,Glendale,27
CALIFORNIA,Glendora,25
CALIFORNIA,Glennville,25
CALIFORNIA,Gold River,28
CALIFORNIA,Golden Hills,28
CALIFORNIA,Goleta,25
CALIFORNIA,Gonzales,30
CALIFORNIA,Good Hope,28
CALIFORNIA,Goodmanville,26
CALIFORNIA,Goshen,29
CALIFORNIA,Grand Terrace,25
CALIFORNIA,Grangeville,28
CALIFORNIA,Granite Bay,25
CALIFORNIA,Granite Hills,27
CALIFORNIA,Graniteville,24
CALIFORNIA,Grass Valley,29
CALIFORNIA,Graton,25
CALIFORNIA,Grayson,24
CALIFORNIA,Green Acres,28
CALIFORNIA,Green Valley,24
CALIFORNIA,Green Valley Lake,29
CALIFORNIA,Greenacres,25
CALIFORNIA,Greenfield,27
CALIFORNIA,Gridley,30
CALIFORNIA,Grizzly Flats,28
CALIFORNIA,Groveland,25
CALIFORNIA,Grover Beach,29
CALIFORNIA,Guadalupe,28
CALIFORNIA,Guerneville,26
CALIFORNIA,Guinda,24
CALIFORNIA,Gustine,30
CALIFORNIA,Hacienda Heights,29
CALIFORNIA,Half Moon Bay,26
CALIFORNIA,Hanford,25
CALIFORNIA,Happy Valley,27
CALIFORNIA,Harbison Canyon,28
CALIFORNIA,Hardwick,24
CALIFORNIA,Hartland,28
CALIFORNIA,Hartley,30
CALIFORNIA,Hasley Canyon,25
CALIFORNIA,Hat Creek,28
CALIFORNIA,Hawaiian Gardens,24
CALIFORNIA,Hawthorne,25
CALIFORNIA,Hayward,28
CALIFORNIA,Healdsburg,27
CALIFORNIA,Heber,29
CALIFORNIA,Helendale,25
CALIFORNIA,Hemet,29
CALIFORNIA,Herald,25
CALIFORNIA,Hercules,27
CALIFORNIA,Hermosa Beach,29
CALIFORNIA,Hesperia,26
CALIFORNIA,Hickman,24
CALIFORNIA,Hidden Hills,26
CALIFORNIA,Hidden Meadows,28
CALIFORNIA,Hidden Valley Lake,27
CALIFORNIA,Highgrove,26
CALIFORNIA,Highland,25
CALIFORNIA,Highlands,28
CALIFORNIA,Highlands-Baywood Park,28
CALIFORNIA,Hillcrest,26
CALIFORNIA,Hillsborough,26
CALIFORNIA,Hilmar-Irwin,27
CALIFORNIA,Hinkley,24
CALIFORNIA,Hiouchi,26
CALIFORNIA,Hollister,30
CALIFORNIA,Holtville,26
CALIFORNIA,Home Garden,29
CALIFORNIA,Home Gardens,25
CALIFORNIA,Homeland,30
CALIFORNIA,Homestead Valley,30
CALIFORNIA,Honcut,29
CALIFORNIA,Hood,29
CALIFORNIA,Hoopa,28
CALIFORNIA,Hopland,24
CALIFORNIA,Hughson,25
CALIFORNIA,Humboldt Hill,27
CALIFORNIA,Huntington Beach,30
CALIFORNIA,Huntington Park,27
CALIFORNIA,Huron,26
CALIFORNIA,Hydesville,26
CALIFORNIA,Hypericum,27
CALIFORNIA,Idlewild,26
CALIFORNIA,Idyllwild-Pine Cove,24
CALIFORNIA,Igo,29
CALIFORNIA,Imperial,26
CALIFORNIA,Imperial Beach,28
CALIFORNIA,Indian Wells,26
CALIFORNIA,Indianola,25
CALIFORNIA,Indio,24
CALIFORNIA,Indio Hills,25
CALIFORNIA,Industry,25
CALIFORNIA,Inglewood,28
CALIFORNIA,Interlaken,24
CALIFORNIA,Inverness,24
CALIFORNIA,Inyokern,24
CALIFORNIA,Irvine,24
CALIFORNIA,Irwindale,24
CALIFORNIA,Isla Vista,28
CALIFORNIA,Isleton,26
CALIFORNIA,Ivanhoe,25
CALIFORNIA,Jacumba,24
CALIFORNIA,Jamestown,30
CALIFORNIA,Jamul,26
CALIFORNIA,Janesville,26
CALIFORNIA,Jenner,25
CALIFORNIA,Johannesburg,28
CALIFORNIA,Johnson Park,27
CALIFORNIA,Johnstonville,27
CALIFORNIA,Jones Valley,26
CALIFORNIA,Joshua Tree,29
CALIFORNIA,Jovista,29
CALIFORNIA,Julian,25
CALIFORNIA,Juniper Hills,27
CALIFORNIA,Jurupa Valley,26
CALIFORNIA,Keene,28
CALIFORNIA,Kelly Ridge,27
CALIFORNIA,Kelseyville,26
